business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
MNdKd7hSxIHKwrFQZpfJFQ,Pure Joy Catering,111 East Haley St,Santa Barbara,CA,93101,34.4184753,-119.6943442,4.5,83,1,"Wedding Planning, Party & Event Planning, Event Planning & Services, Caterers"
Na0AbPf1GDkN33FllkOfDQ,Simpson House Inn,121 E Arrellaga St,Santa Barbara,CA,93101,34.4290241,-119.7080975,4.5,113,1,"Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels"
ktzn-ITro3m396yRBecANA,"Kiken Robert, DDS - Ocean Oral and Maxillofacial Surgery",2425 Bath St,Santa Barbara,CA,93105,34.4319146,-119.7243021,4.5,30,1,"Health & Medical, Dentists, Oral Surgeons"
4n7wndXagEJoZJkUMapBVw,Mary Layman - Keller Williams Realty,"1255 Coast Village Rd, Ste 201 C",Santa Barbara,CA,93108,34.4210441,-119.6419027,5,5,1,"Real Estate Agents, Real Estate, Home Services"
L9hRzl4W7TAdcW0Ld09O-A,Penelope's Sno Balls at the Beach,200 Linden Ave,Carpinteria,CA,93013,34.3939553,-119.5244844,5,7,1,"Restaurants, Food, Hot Dogs, Shaved Ice, Desserts"
5z9yjHTdxZA5aE-CmiVq6g,Bob's Auto Salon,"109 S Fairview Ave, Ste A",Goleta,CA,93117,34.4375966,-119.8309367,4,11,1,"Auto Upholstery, Furniture Reupholstery, Local Services, Auto Customization, Automotive, Auto Repair, Marinas"
wNxbKgs133H5UluvmFNJhg,McLean's Auto Body & Paint,650 S Fairview Ave,Goleta,CA,93117,34.4306685,-119.830251,4.5,18,1,"Auto Detailing, Body Shops, Automotive, Auto Repair"
Mz98KH5TDglHeL3vXFsPVw,Hacienda by Bonita Lifestyle,"2272 Lillie Ave, Ste A",Summerland,CA,93067,34.4220278,-119.6009428,3,10,1,"Shopping, Home & Garden, Fashion, Accessories, Jewelry, Women's Clothing, Home Decor, Food, Specialty Food"
NX6piQ0IPWFfn9c0mc6tJg,Goodwin & Thyne Properties,2000 State St,Santa Barbara,CA,93105,34.4311558,-119.7147964,5,10,1,"Real Estate Services, Commercial Real Estate, Real Estate Agents, Home Services, Real Estate"
M8GN3mTBVC6iA80eRIdzgg,DeliverySB,1112 State St,Santa Barbara,CA,93101,34.4228637,-119.703516,4,14,1,"Food Delivery Services, Food"
x1YPj22nR3b0S_fDVWTGZw,Vons Chicken,"955 Embarcadero Del Mar, Unit F",Isla Vista,CA,93117,34.4120096,-119.8575399,4,64,1,"Chicken Shop, Korean, Chicken Wings, Fast Food, American (New), Soul Food, Restaurants"
rXvX6XJaZxb5XUP3uTqriQ,Thomas Schultheis - Berkshire Hathaway HomeServices,3868 State St,Santa Barbara,CA,93105,34.4405569,-119.7495065,5,11,1,"Real Estate Services, Real Estate, Real Estate Agents, Property Management, Home Services"
c6P7VRcWhdJz4bMBZDvsNA,Santa Barbara Barbers,709 Chapala St,Santa Barbara,CA,93101,34.4176554,-119.6998186,4,12,0,"Barbers, Beauty & Spas"
1Du1NruqJwxnzgEUHc42Jw,SB Sunshine Cafe,3514 State St,Santa Barbara,CA,93105,34.4406561,-119.7387809,4.5,208,1,"Restaurants, American (New), Breakfast & Brunch, Diners"
tvFXh_oAfNTP-ikGah1NFw,Coastal Collections,527 State St,Santa Barbara,CA,93101,34.41733148,-119.6962211,5,7,0,"Home & Garden, Shopping, Home Decor"
qISHFz2ioPRyjHOB77xzvw,Panoyan Custom Tailoring and Men's Wear,2964 State St,Santa Barbara,CA,93105,34.4405551,-119.7271527,4.5,12,1,"Bespoke Clothing, Local Services, Shopping, Fashion, Sewing & Alterations, Men's Clothing"
0ac5lGA_0wdKDnib3y59Xg,Flor De Maiz,29 E Cabrillo Blvd,Santa Barbara,CA,93101,34.41319174,-119.6884379,4,434,1,"Restaurants, Nightlife, Mexican, Bars, Cocktail Bars"
YW9bxMWQ3lUoi64lirtZYg,Union Bank,3910 State St,Santa Barbara,CA,93105,34.4406964,-119.7519481,3,5,0,"Financial Services, Banks & Credit Unions"
JoHtbl1QSBdZRE05U73mow,Patterson Self-Storage,98 N Patterson Ave,Santa Barbara,CA,93111,34.442914,-119.807075,4,13,1,"Local Services, Self Storage"
fWZ01ZcWML9Ti5StoQtgSQ,Ocean Meadows Golf Course,6925 Whittier Dr,Goleta,CA,93117,34.4215261,-119.8709927,3.5,7,0,"Golf, Active Life"
Vt5gk5h5VlHXLu-cVKzOXw,M. Special Brewing Company,634 State St,Santa Barbara,CA,93101,34.4187305,-119.6976933,3.5,24,1,"Breweries, American (New), Arts & Entertainment, Music Venues, Restaurants, Brewpubs, Food, Nightlife"
fpHr6xU-AmGX85XWaZI70Q,Carpinteria Valley Lumber,915 Elm Ave,Carpinteria,CA,93013,34.3993902,-119.5202537,4,18,1,"Shopping, Home Services, Home & Garden, Hardware Stores, Building Supplies"
8UcP9Ia7aLhpbeSqma4rEQ,Century 21 Butler Realty,1635 State St,Santa Barbara,CA,93101,34.4277838,-119.7109026,5,5,1,"Property Management, Real Estate, Real Estate Services, Mortgage Brokers, Home Services"
fikFRUtIXlsVfZEy_ueOeQ,Christian Menard - Guaranteed Rate,809 De La Vina St,Santa Barbara,CA,93101,34.4173807,-119.7022627,5,8,1,"Real Estate, Financial Services, Mortgage Brokers, Home Services, Mortgage Lenders, Real Estate Services"
Zk_tKAMay086sf97j_l7mA,Kaia FIT Santa Barbara,22 W Mission St,Santa Barbara,CA,93101,34.4304752,-119.7156141,5,6,0,"Gyms, Active Life, Fitness & Instruction, Pilates, Boot Camps"
t2qmtDrWqSMurJw-U-sMLQ,SBNC: Westside Neighborhood Clinic,628 W Micheltorena St,Santa Barbara,CA,93101,34.419218,-119.716002,4,16,1,"Medical Centers, Family Practice, Dentists, Health & Medical, Pediatric Dentists, Pediatricians, Doctors"
#NAME?,Lush,613 Paseo Nuevo,Santa Barbara,CA,93101,34.418505,-119.699911,4.5,85,0,"Beauty & Spas, Shopping, Cosmetics & Beauty Supply"
2TDWIKj_A04OTeSNQ9u2yw,Montecito Tree Care,1054 Cheltenham Rd,Santa Barbara,CA,93105,34.4516752,-119.7131252,5,7,1,"Tree Services, Home Services"
sRopdCT6Hf0mwaAHJek7Fw,San Roque Market & Liquors,3014 State St,Santa Barbara,CA,93105,34.4406191,-119.7288749,4,14,1,"Tobacco Shops, Shopping, Beer, Wine & Spirits, Food"
qNSZQkLl8NXShiObbX6gPg,Sheepskin Trading Post,1932 De La Vina St,Santa Barbara,CA,93101,34.4286789,-119.7166999,3.5,7,1,"Local Services, Furniture Reupholstery, Shopping, Fashion, Shoe Stores"
ymDsgL5cHGMBVJ_gFT5p9Q,Sanguis,8 Ashley Ave,Santa Barbara,CA,93103,34.42077444,-119.679337,5,16,1,"Wineries, Food, Arts & Entertainment"
gWMHPJiIM4rhJuvWBX4jzg,Bici Centro,434 Olive St,Santa Barbara,CA,93103,34.421993,-119.68929,4,22,1,"Motorcycle Repair, Sporting Goods, Vocational & Technical School, Community Service/Non-Profit, Local Services, Automotive, Specialty Schools, Education, Shopping, Bikes, Educational Services"
G9rBwcWp56C8r6ZFwVuimA,Belmond El Encanto Dining Room,800 Alvarado Pl,Santa Barbara,CA,93103,34.439548,-119.703871,3,224,1,"Seafood, Nightlife, Hotels, Event Planning & Services, American (New), Bars, Diners, Restaurants, Hotels & Travel, Breakfast & Brunch"
5kZFpY6mXiNZzZcotXbfVA,Lovin Oven Mediterranean,6578 Trigo Rd,Goleta,CA,93117,34.41133499,-119.8576889,4,53,0,"Restaurants, Food, Bakeries, Mediterranean"
63i477hAMhatmWMqIlHz5Q,Comedy Hideaway - Santa Barbara,532 State St,Santa Barbara,CA,93105,34.4177887,-119.6962991,4.5,8,0,"Performing Arts, Nightlife, Comedy Clubs, Arts & Entertainment"
2swMZVA832zkmdPBrddPRQ,Backyard Bowls,5668 Calle Real,Goleta,CA,93117,34.44151449,-119.8231256,4.5,233,1,"Breakfast & Brunch, Juice Bars & Smoothies, Acai Bowls, Restaurants, Food"
spDTzDu_FPv_lG-nr6Q4-A,Lewis Plumbing,113 W Mission St,Santa Barbara,CA,93101,34.4292634,-119.7161231,3.5,66,1,"Water Heater Installation/Repair, Home Services, Plumbing, Local Services, Contractors"
ggkif8dgbPvsqf8U3FI3uQ,Taste Santa Barbara Food Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,5,124,1,"Food, Local Flavor, Hotels & Travel, Food Tours, Tours, Wine Tours, Walking Tours"
G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,5722 Calle Real,Goleta,CA,93117,34.44161989,-119.8240958,4,392,1,"Restaurants, Fish & Chips, Food, Specialty Food, Seafood Markets, American (Traditional), Seafood"
NTLvzcGNm4IUF_yXIwIhvA,Thario's Kitchen,3807 Santa Claus Ln,Carpinteria,CA,93013,34.40620781,-119.5477163,4.5,131,1,"Pizza, Italian, Restaurants"
5R1WfGhURsXZBopTTZJ7Qg,Hitchcock & Associates,801 Chapala St,Santa Barbara,CA,93101,34.41837442,-119.7009267,5,9,1,"Real Estate, Home Services, Real Estate Services, Real Estate Agents"
ss7TePuqCeqJXhVtsKTwow,One Piece,6555 Pardall Rd,Goleta,CA,93117,34.4128669,-119.8565916,1.5,15,0,"Ramen, Fast Food, Japanese, Vegetarian, Restaurants"
qKt1b9GhPu563YBi79oOlQ,AppleOne Employment Services,"3700 State St, Ste 200",Santa Barbara,CA,93105,34.4411015,-119.7423553,4.5,20,1,"Professional Services, Employment Agencies, Career Counseling"
pWDE_rueENu_f5HKA_AsWw,Dune Coffee Roasters - Storke,250 A Storke Rd,Goleta,CA,93117,34.4295404,-119.8692712,4,159,1,"Food, Restaurants, Cafes, Coffee Roasteries, Coffee & Tea"
IGy6kGYuJNkXtoFKoQgHkQ,Punch Vintage,1223 State St,Santa Barbara,CA,93101,34.423843,-119.7053749,4,43,1,"Used, Vintage & Consignment, Antiques, Shopping, Fashion"
2cRTgUdOx7PNOQ6C0nnnug,Bagel Market Cafe,2000 Cliff Dr,Santa Barbara,CA,93109,34.402491,-119.723481,3.5,79,1,"Food, Bagels, Donuts"
rTM9-PJKlhe9bHmJu7lgpg,Nok's Expert Thai Massage Center,26 S La Cumbre Rd,Santa Barbara,CA,93105,34.4399137,-119.7515693,5,53,1,"Massage Therapy, Day Spas, Health & Medical, Massage, Prenatal/Perinatal Care, Beauty & Spas"
NcPL-huY-Ac2VjkZ5KsSRQ,Saigon In and Out,424 State St,Santa Barbara,CA,93101,34.4165823,-119.6947755,3.5,19,0,"Restaurants, Vietnamese, Sandwiches"
Pxkkb2ekNo2GIhnednnbfw,Neurology Associates of Santa Barbara,"219 Nogales Ave, Ste F",Santa Barbara,CA,93105,34.4315657,-119.7219039,3.5,8,1,"Doctors, Health & Medical"
UGADjVkBITKPU7I6sMO1oQ,Bella Dolce Bakery,113 W De La Guerra St,Santa Barbara,CA,93190,34.4180908,-119.7009017,4,9,0,"Food, Coffee & Tea, Desserts, Bakeries"
46V1dfu-F40p706Cs7fHMA,Sea Glass Window Cleaning,,Santa Barbara,CA,93105,34.4208305,-119.6981901,5,11,1,"Window Washing, Home Services, Pressure Washers, Solar Panel Cleaning"
E4CAu-mzRtu4RcONxAR3JQ,Al's Roofing & Gutters,516 N Alisos St,Santa Barbara,CA,93103,34.4280039,-119.6846586,4.5,11,1,"Home Services, Roofing, Gutter Services"
U7XQ4-xZf-3a5diuDILpFA,Rusty’s Pizza Parlor,2315 Lillie Ave,Summerland,CA,93108,34.421416,-119.5997227,3.5,15,1,"Chicken Wings, Restaurants, Pizza, Sandwiches"
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,3607 State St,Santa Barbara,CA,93105,34.4401942,-119.7408847,4,575,1,"Food, Breakfast & Brunch, Bakeries, Restaurants, Coffee & Tea"
MgUajhJ2qxNzv4YmR8kNlQ,Chase Palm Park: Shipwreck Playground,236 E Cabrillo Blvd,Santa Barbara,CA,93101,34.41562274,-119.6836957,4,28,1,"Active Life, Parks"
qVitsouI4aBiYx1_Fjn0Pg,Foxtail Kitchen & Bar,14 E Cota St,Santa Barbara,CA,93101,34.4180746,-119.6962225,4,270,1,"Bars, Mediterranean, Burgers, Restaurants, Gastropubs, Nightlife, Whiskey Bars, Cocktail Bars"
Jbcvph3PQYXAEUjI7ESA4w,Best Buy,7090 Market Place Dr,Goleta,CA,93117,34.4294995,-119.8754637,2.5,169,1,"Electronics, Shopping, Computers, Mobile Phones"
USVks6B2Xkf0WLmLIiXqMA,The Hungry Cat,1134 Chapala St,Santa Barbara,CA,93101,34.4223342,-119.7053137,3.5,480,0,"Wine Bars, Restaurants, American (New), Nightlife, Seafood, Cocktail Bars, Bars"
Pf_7rI6TnV8M_btOBBLg5w,El Sitio,7398 Calle Real,Goleta,CA,93117,34.4335513,-119.8846389,4,56,1,"Restaurants, Mexican"
DboqYyH-S8pV6WxaF9Plow,Cal Coast Adventures,736 Carpinteria St,Santa Barbara,CA,93103,34.4192625,-119.6786045,5,184,1,"Paddleboarding, Active Life, Tours, Hotels & Travel, Surfing, Rafting/Kayaking, Bike Rentals, Fitness & Instruction, Trainers"
dWP5Ysbz_SWH5xZ6Jtb3cQ,"Joanne S Garofalo, MD","122 S Patterson Ave, Ste 101, Cottage Health",Santa Barbara,CA,93111,34.4377205,-119.808172,1.5,16,1,"Health & Medical, Doctors, Podiatrists"
EC9-hDcyqE8c_m03X3VhIQ,Panera Bread,700 State Street,Santa Barbara,CA,93101,34.41900165,-119.6980665,2.5,31,0,"Restaurants, Sandwiches, Soup, Salad"
8ei40SEWTURN8ROo5mBiJg,Fire & Wine Catering,,Santa Barbara,CA,93103,34.433094,-119.6817845,5,39,1,"Arts & Entertainment, Party & Event Planning, Personal Chefs, Event Planning & Services, Food Trucks, Bartenders, Caterers, Venues & Event Spaces, Wedding Planning, Wineries, Food"
scH9yupjqMr-XP3bzJGY0A,Wildwood Kitchen,410 E Haley St,Santa Barbara,CA,93101,34.4212318,-119.6905477,4,218,0,"Restaurants, Bars, Nightlife, Barbeque, Sandwiches"
3modvHvkGiGhJdnu7G0cbA,The Shop,891 S Kellogg Ave,Goleta,CA,93117,34.4276853,-119.8270918,5,12,1,"Automotive, Auto Repair"
YANEffRwcoMTLMfmeY1Y8A,Urkeb,413 State St,Santa Barbara,CA,93101,34.416087,-119.6948594,4.5,99,0,"Sandwiches, Wraps, Kebab, German, Restaurants"
4_cSAuLJ2Z04h8CGG-qwaA,Santa Barbara Yellow Cab,55 S Kellogg Ave,Goleta,CA,93117,34.4390709,-119.8207152,1.5,14,1,"Transportation, Taxis, Automotive, Hotels & Travel, Arts & Entertainment, Food, Wineries"
nIBrKn8Rgoj6787Z13UIuQ,Salon Del Mar,633 E Cabrillo Blvd,Santa Barbara,CA,93103,34.416924,-119.6772193,4.5,40,1,"Hair Salons, Beauty & Spas, Blow Dry/Out Services, Makeup Artists, Eyelash Service, Hair Stylists, Nail Salons"
6swZ2vF-r8TllIuB25eQCQ,Energy Tattoo,428 State St,Santa Barbara,CA,93101,34.4167051,-119.6949326,4.5,169,1,"Jewelry, Piercing, Beauty & Spas, Tattoo, Shopping"
8FgcWn7bdMC-TMrE4Q3xMg,Bangkok Palace,2829 De La Vina St,Santa Barbara,CA,93105,34.4368283,-119.7266791,3.5,47,0,"Thai, Restaurants"
5tkZfqkwx6axbN9P5UlC8w,Taco Bell,1045 Casitas Pass Road,Carpinteria,CA,93013,34.39660655,-119.51342,2.5,32,1,"Restaurants, Tex-Mex, Fast Food, Mexican, Tacos"
903pLp_Yog3fxJswfUqnjg,"Tad Suzuki, DDS","122 S Patterson Ave, Ste 107",Santa Barbara,CA,93111,34.4377205,-119.808172,4.5,10,1,"Health & Medical, Endodontists, Dentists, Oral Surgeons"
XI6CauzyZbKceQSUqnrB5A,Paradise Springs Winery,210 State St,Santa Barbara,CA,93101,34.4146045,-119.6915289,4.5,67,1,"Food, Wine Tasting Room, Wineries, Arts & Entertainment"
ILkHFkSh_1_xccmDECYHTw,Double Dolphin Cruises,302 W Cabrillo Blvd,Santa Barbara,CA,93101,34.4092497,-119.6930649,4.5,21,1,"Sailing, Boat Charters, Event Planning & Services, Active Life, Boating"
7YNFCvQcWMVYMAWbKSBDMg,Santa Barbara Gas,303 W Carrillo St,Santa Barbara,CA,93101,34.4179479,-119.7051942,3,19,1,"Smog Check Stations, Automotive, Gas Stations"
8xLWzYKryXma2tkZvTvW9Q,Iceberg Heating and Cooling,301 E Carrillo St,Santa Barbara,CA,93101,34.424902,-119.6985532,5,5,1,"Home Services, Heating & Air Conditioning/HVAC"
bN_Kj3X1s3O2FVlm6cV_-A,Crystal Chiropractic,"310 Pine Ave, Ste B",Goleta,CA,93117,34.4344694,-119.8264194,4.5,11,1,"Health & Medical, Chiropractors"
QNClMKSZnqlAKf8lPLvx_Q,Tutti Frutti,"2855 Stevens Creek Blvd, Ste FC15",Santa Clara,CA,95050,32.321229,-111.046396,2,25,0,"Ice Cream & Frozen Yogurt, Food, Desserts"
SVJ_EvFnsqZEvoqjXD3CSw,This Little Piggy Wears Cotton,8 E De La Guerra St,Santa Barbara,CA,93101,34.419345,-119.699703,4,6,0,"Children's Clothing, Shopping, Fashion"
J2gkKCIOhmMTDIt0CKkXAg,Turnpike Shell & The Point Market,175 N Turnpike Rd,Santa Barbara,CA,93111,34.4434425,-119.7897616,3,42,1,"Car Wash, Beer, Wine & Spirits, Auto Parts & Supplies, Gas Stations, Food, Automotive"
P5cgKbK-cQqqZj0I3_DW0g,Roost,1305 State St,Santa Barbara,CA,93101,34.424302,-119.706177,4.5,73,0,"American (New), Steakhouses, Tacos, Mexican, Seafood, Restaurants"
5dDOy0PG_a_bi1Zj9r-OfQ,Ark Pet & Supply,1090 Casitas Pass Rd,Carpinteria,CA,93013,34.3957905,-119.5116286,4.5,13,0,"Pets, Pet Stores"
FoMjCF48aRyW91iM7Tutzw,San Ysidro Pharmacy,1498 E Valley Rd,Santa Barbara,CA,93108,34.4372898,-119.632278,3.5,13,1,"Drugstores, Shopping"
HuqzYAm-TZnj76NVt8v4tA,Glo Aesthetics by Caren,,Santa Barbara,CA,93110,34.4480422,-119.7624807,5,7,1,"Beauty & Spas, Skin Care, Health & Medical, Medical Spas, Day Spas"
EILVLAwEPdGAV_ZC0edtgA,Little Caesars,109 S Fairview Ave,Goleta,CA,93117,34.4376024,-119.8309367,2.5,28,1,"Restaurants, Pizza"
ItOV0bsJ4ju6ei2bBK6SzQ,Cigar Empire III,3621 State St,Santa Barbara,CA,93105,34.4400412,-119.7410859,5,21,1,"Shopping, Tobacco Shops"
wJiaLWAxfqDeFsmE2cI8tg,Lazy Acres Market - Santa Barbara,302 Meigs Rd,Santa Barbara,CA,93109,34.400241,-119.7216702,3.5,244,1,"Health Markets, Food, Juice Bars & Smoothies, Specialty Food, Grocery, Restaurants, Delis, Meat Shops"
630njXSiAryjnEjGc6FAhw,GNC,"136 South Hope Ave, B10",Santa Barbara,CA,93105,34.4370179,-119.7482289,2,5,0,"Vitamins & Supplements, Specialty Food, Food, Shopping, Health Markets"
kWG19YtW28P8zfIsm13Quw,Bartlein & Company,"250 Storke Rd, Ste 7",Goleta,CA,93117,34.4295404,-119.8692707,1.5,7,1,"Property Management, Home Services, Real Estate"
1nkpUITVPGKyeJbw0rJJ2w,Singer's Big and Tall,3303 B State St,Santa Barbara,CA,93105,34.439425,-119.7345114,5,17,1,"Shopping, Fashion, Men's Clothing"
nEe4FlPkM3Rd1t38-jL6Fw,Four Seasons Cleaners,1041 Casitas Pass Rd,Carpinteria,CA,93013,34.3966065,-119.5134357,3,7,0,"Laundry Services, Local Services, Dry Cleaning & Laundry"
HV2e_1lZv4T2rrNiAxsnjQ,Mad Fitness SB,1236 Chapala St,Santa Barbara,CA,93101,34.4232044,-119.7064953,5,37,1,"Gyms, Active Life, Fitness & Instruction, Trainers, Cycling Classes"
HGpCLdCCSvfdiwZRqWQ_Uw,Fit Buddha,23A W. Gutierrez,Santa Barbara,CA,93101,34.41495584,-119.6946367,4.5,73,1,"Fitness & Instruction, Gyms, Cycling Classes, Pilates, Active Life, Trainers"
zV71Cfo4_jnkpr5_KH2HWw,The Zia Cafe,532 State St,Santa Barbara,CA,93101,34.4177392,-119.6963161,3,9,0,"Restaurants, Tex-Mex, Mexican"
ZTBcD3AVI8unUd59WQDvCA,Costco Pharmacy,7095 Market Pl Dr,Goleta,CA,93117,34.42798916,-119.8750832,2,30,1,"Health & Medical, Shopping, Pharmacy, Drugstores"
DBtNuEt5U_dXoalpU8rbcQ,Outpost,5650 Calle Real,Goleta,CA,93117,34.441628,-119.821002,4,198,1,"Restaurants, American (New), Bars, Nightlife, Seafood, Breakfast & Brunch, American (Traditional), Desserts, Food"
6kug763_NIZ6YglzoNhYmg,Montecito Chimney Service,,Santa Barbara,CA,93108,34.4381407,-119.6151426,5,23,1,"Local Services, Chimney Sweeps, Contractors, Home Services, Fireplace Services"
HEWPUj_4ckqFk-0dW9AHUA,UCSB Student Health Service,University Of California,Santa Barbara,CA,93106,34.4135868,-119.8496976,3.5,10,1,"Hospitals, Health & Medical, Medical Centers"
O8rIa0Wvapju2iC9T1Hp8Q,The Good Plow,5205 Carpinteria Ave,Carpinteria,CA,93013,34.39708914,-119.5164064,4.5,20,1,"Salad, American (New), Restaurants, Tacos, Mexican"
6C7iPT5xzxCUGRcTJzlr-g,JRA Designs & Alterations,"250 Storke Rd, Ste 4",Goleta,CA,93117,34.4295404,-119.8692712,5,46,1,"Costumes, Local Services, Event Planning & Services, Professional Services, Bridal, Arts & Crafts, Sewing & Alterations, Shopping"
RqmKdsCh53VCr50QHybrAQ,Mesa Liquors,1818 Cliff Dr,Santa Barbara,CA,93109,34.4016567,-119.7211799,1.5,5,1,"Food, Beer, Wine & Spirits"
xnmL8TiJ4GT3pT7SF4BpWg,Vita-Bella Photography,1233-B State St,Santa Barbara,CA,93101,34.4240234,-119.7057502,5,9,1,"Event Planning & Services, Photographers"
T6v6EHyqGiFE62d2eChAXA,Yasa Yoga,"22 W Mission St, Ste B",Santa Barbara,CA,93101,34.4304437,-119.7155858,4.5,73,0,"Health & Medical, Yoga, Active Life, Doctors, Trainers, Naturopathic/Holistic, Fitness & Instruction"
m8FMTKjk4a1P1s4dFB9Slw,"Toro Canyon Nursery, Inc.",1635 Cravens Ln,Carpinteria,CA,93013,34.413744,-119.539913,4,8,1,"Shopping, Nurseries & Gardening, Home & Garden"
LQo1BT1j1noU4k4ITZhZfg,Trader Joe's,5767 Calle Real,Goleta,CA,93117,34.4406928,-119.825238,4.5,83,1,"Beer, Wine & Spirits, Health Markets, Specialty Food, Flowers & Gifts, Florists, Shopping, Grocery, Food"
iFqeo1OrIcH8k4N0Oy6yJg,Santa Monica Seafood,"38 West Victoria St, Ste 119",Santa Barbara,CA,93101,34.4235962,-119.7066283,3.5,20,0,"Seafood Markets, Food, Specialty Food"
i235c6uCPb1b0WlqpYTLHA,Bliss Connections,"3791 State St, Unit D",Santa Barbara,CA,93105,34.44005183,-119.7464998,5,17,1,"Life Coach, Reiki, Local Services, Health & Medical, Beauty & Spas, Massage Therapy, Reflexology, Massage, Naturopathic/Holistic, Doctors, Professional Services"
PjGRncgmfJWYCqlssksJqA,Deep Soothe Massage,"403 Orilla Del Mar, Ste 1",Santa Barbara,CA,93103,34.4183931,-119.6727996,5,11,1,"Massage, Beauty & Spas"
oRNIN69Sc8u-PIgg0_H-sg,LunaBella Make-up & Hair,110 W Mission St,Santa Barbara,CA,93101,34.429408,-119.7162093,5,105,1,"Makeup Artists, Hair Salons, Hair Extensions, Beauty & Spas"
i_VY8EEOxZlNnXrESAhmig,Santa Barbara Rock Gym,322 State St,Santa Barbara,CA,93101,34.41524076,-119.6933286,4.5,57,1,"Active Life, Gyms, Rock Climbing, Fitness & Instruction"
0SUKNUDjXXrwa69vxEuv0w,SFM Vista Del Mar Property Management,"6529 Trigo Rd, Ste B",Goleta,CA,93117,34.4110369,-119.8550752,3.5,11,1,"Property Management, Home Services, Real Estate, Real Estate Services"
SsHMgOW3TT48Z7jeV5beqQ,Kimchi Korean BBQ,3132 State St,Santa Barbara,CA,93105,34.4405926,-119.7324099,4,312,1,"Korean, Barbeque, Restaurants"
NfHhm-3-zyeBBBwX0rNonQ,The Berry Man,205 W Montecito St,Santa Barbara,CA,93101,34.4121276,-119.6954078,4.5,6,1,"Food, Fruits & Veggies, Specialty Food, Grocery"
iSyt-cIWCx5C-rSOY3ViHg,Montecito Pet Hospital,1252 Coast Village Cir,Santa Barbara,CA,93108,34.4203586,-119.6425251,4,23,1,"Pets, Veterinarians, Pet Sitting, Pet Groomers, Pet Services"
2MWEEuY3dtD2DNP99sNe_A,Elubia's Kitchen,"325 Rutherford St, Ste D",Goleta,CA,93117,34.4347064,-119.8257806,4.5,77,1,"Mexican, Gluten-Free, Latin American, Restaurants, Salvadoran, Caterers, Event Planning & Services"
jtECV91z0BVPyeu90wnCjQ,Cajun Kitchen Cafe,865 Linden Ave,Carpinteria,CA,93013,34.398173,-119.51976,4,92,0,"Restaurants, Cajun/Creole"
ohQgn7iEVPI22Rb0UAM-ag,Dj Zeke,,Santa Barbara,CA,93102,34.4216024,-119.698259,5,61,1,"DJs, Event Planning & Services, Photo Booth Rentals, Party & Event Planning, Wedding Planning"
pJX-5-OV9ExL3l1w6O18xw,Gastroenterology Consultants Medical Group,"2403 Castillo St, Ste 201",Santa Barbara,CA,93105,34.4305011,-119.7246414,3,14,1,"Health & Medical, Doctors"
94VEqr73aUrj6LnJfvfeAw,Santa Barbara City College,721 Cliff Dr,Santa Barbara,CA,93109,34.40591605,-119.6973208,4,35,1,"Education, Colleges & Universities, Community Service/Non-Profit, Local Services"
XYCH5V3qyauP6WQxwoxuaw,Maguire & Early Orthopedics,2417 Castillo St,Santa Barbara,CA,93105,34.4308529,-119.7249754,3.5,10,1,"Surgeons, Sports Medicine, Doctors, Health & Medical, Orthopedists"
pmWTIBodxcuTk4mC4isVPQ,Early California Antiques,1331 State St,Santa Barbara,CA,93101,34.4249091,-119.7068241,2.5,5,0,"Shopping, Gold Buyers, Antiques"
